x,y,species cloglog values
1821.0,1821.0,0.010331855
1822.0,1822.0,0.010074038
1823.0,1823.0,0.02687109
1824.0,1824.0,0.026748655
1825.0,1825.0,0.007469127
1826.0,1826.0,0.0020604178
1827.0,1827.0,0.001202031
1828.0,1828.0,0.016505742
1829.0,1829.0,0.01309146
1830.0,1830.0,0.0101323305
1831.0,1831.0,0.012622409
1832.0,1832.0,0.027815836
1833.0,1833.0,0.03904175
1834.0,1834.0,0.021590795
1835.0,1835.0,0.014943108
1836.0,1836.0,0.002843409
1837.0,1837.0,0.008780552
1838.0,1838.0,0.002942214
1839.0,1839.0,0.011850117
1840.0,1840.0,0.013415524
1841.0,1841.0,0.008016353
1842.0,1842.0,0.016231524
1843.0,1843.0,0.013187367
1844.0,1844.0,0.0132780075
1845.0,1845.0,0.0074212565
1846.0,1846.0,0.00821346
1847.0,1847.0,0.010789826
1848.0,1848.0,0.0065543684
1849.0,1849.0,0.017887691
1850.0,1850.0,0.019296538
1851.0,1851.0,0.030133344
1852.0,1852.0,0.019480605
1853.0,1853.0,0.0057384777
1854.0,1854.0,0.002326701
1855.0,1855.0,0.0066184876
1856.0,1856.0,0.004852031
1857.0,1857.0,0.011771435
1858.0,1858.0,0.009078417
1859.0,1859.0,0.012517261
1860.0,1860.0,0.01874394
1861.0,1861.0,0.013200595
1862.0,1862.0,0.010667095
1863.0,1863.0,0.0030492027
1864.0,1864.0,0.002186574
1865.0,1865.0,0.007322339
1866.0,1866.0,0.004183099
1867.0,1867.0,0.009820305
1868.0,1868.0,0.013368
1869.0,1869.0,0.009447247
1870.0,1870.0,0.008024763
1871.0,1871.0,0.010037207
1872.0,1872.0,0.011425691
1873.0,1873.0,0.010178777
1874.0,1874.0,0.02426478
1875.0,1875.0,0.022775542
1876.0,1876.0,0.0086053265
1877.0,1877.0,0.0032896707
1878.0,1878.0,0.0018446196
1879.0,1879.0,0.0065569007
1880.0,1880.0,0.005283116
1881.0,1881.0,0.0055989255
1882.0,1882.0,0.0070080385
1883.0,1883.0,0.012611332
1884.0,1884.0,0.0052459645
1885.0,1885.0,0.0077595045
1886.0,1886.0,0.0051280092
1887.0,1887.0,0.018525809
1888.0,1888.0,0.022315608
1889.0,1889.0,0.014870012
1890.0,1890.0,0.005178247
1891.0,1891.0,0.0037349565
1892.0,1892.0,0.006321706
1893.0,1893.0,0.0048630508
1894.0,1894.0,0.0070009036
1895.0,1895.0,8.7536155E-4
1896.0,1896.0,0.0016646072
1897.0,1897.0,0.006132483
1898.0,1898.0,0.013770916
1899.0,1899.0,0.018472008
1900.0,1900.0,0.011578762
1901.0,1901.0,0.006890772
1902.0,1902.0,0.007850006
1903.0,1903.0,0.010784643
1904.0,1904.0,0.0071754185
1905.0,1905.0,0.0010162246
1906.0,1906.0,0.017660256
1907.0,1907.0,0.008385423
1908.0,1908.0,0.00533634
1909.0,1909.0,0.0039778575
1910.0,1910.0,0.0047237123
1911.0,1911.0,0.0063955896
1912.0,1912.0,0.007286936
1913.0,1913.0,0.018757299
1914.0,1914.0,0.019426176
1915.0,1915.0,0.016519256
1916.0,1916.0,0.018202959
1917.0,1917.0,0.012861502
1918.0,1918.0,0.020240745
1919.0,1919.0,0.011156135
1920.0,1920.0,0.014984104
1921.0,1921.0,0.0063028773
1922.0,1922.0,0.017598763
1923.0,1923.0,0.017615555
1924.0,1924.0,0.0072935335
1925.0,1925.0,0.0051658656
1926.0,1926.0,0.01487335
1927.0,1927.0,0.02173481
1928.0,1928.0,0.02299029
1929.0,1929.0,0.015357436
1930.0,1930.0,0.014647325
1931.0,1931.0,0.009899726
1932.0,1932.0,0.010031204
1933.0,1933.0,0.0069654994
1934.0,1934.0,0.0035464268
1935.0,1935.0,0.005884057
1936.0,1936.0,0.006717499
1937.0,1937.0,9.536013E-4
1938.0,1938.0,0.010687572
1939.0,1939.0,0.029552298
1940.0,1940.0,0.0043163793
1941.0,1941.0,0.0034778446
1942.0,1942.0,0.023192724
1943.0,1943.0,0.033066615
1944.0,1944.0,0.01863939
1945.0,1945.0,0.033145834
1946.0,1946.0,0.023299078
1947.0,1947.0,0.014085843
1948.0,1948.0,0.015908398
1949.0,1949.0,0.007106817
1950.0,1950.0,0.007022394
1951.0,1951.0,0.008656052
1952.0,1952.0,0.0071724835
1953.0,1953.0,0.005312798
1954.0,1954.0,0.014582296
1955.0,1955.0,0.024912277
1956.0,1956.0,0.011065293
1957.0,1957.0,0.027966905
1958.0,1958.0,0.023316165
1959.0,1959.0,0.008682942
1960.0,1960.0,0.020421477
1961.0,1961.0,0.01135523
1962.0,1962.0,0.0038825423
1963.0,1963.0,0.011279508
1964.0,1964.0,0.011195136
1965.0,1965.0,0.008296249
1966.0,1966.0,0.0061515225
1967.0,1967.0,0.0015356651
1968.0,1968.0,8.361961E-4
1969.0,1969.0,0.027123017
1970.0,1970.0,0.021461101
1971.0,1971.0,0.023820845
1972.0,1972.0,0.026093962
1973.0,1973.0,0.019879635
1974.0,1974.0,0.01706555
1975.0,1975.0,0.008706793
1976.0,1976.0,0.014504697
1977.0,1977.0,0.01614587
1978.0,1978.0,0.015003196
1979.0,1979.0,0.008658968
1980.0,1980.0,0.001180064
1981.0,1981.0,9.609823E-4
1982.0,1982.0,0.029824503
1983.0,1983.0,0.029494666
1984.0,1984.0,0.016315935
1985.0,1985.0,0.018796721
1986.0,1986.0,0.024812661
1987.0,1987.0,0.023078186
1988.0,1988.0,0.004668554
1989.0,1989.0,0.0050960677
1990.0,1990.0,0.013377072
1991.0,1991.0,0.012677237
1992.0,1992.0,0.008679436
1993.0,1993.0,0.0029922505
1994.0,1994.0,0.0020778587
1995.0,1995.0,0.013786606
1996.0,1996.0,0.018268097
1997.0,1997.0,0.031957254
1998.0,1998.0,0.00983873
1999.0,1999.0,0.008138589
2000.0,2000.0,0.0075607933
2001.0,2001.0,0.0059237303
2002.0,2002.0,0.0033914226
2003.0,2003.0,5.206998E-4
2004.0,2004.0,0.022251291
2005.0,2005.0,0.013635279
2006.0,2006.0,0.011955092
2007.0,2007.0,0.010136685
2008.0,2008.0,0.0058234227
2009.0,2009.0,0.004854746
2010.0,2010.0,0.012635134
2011.0,2011.0,0.012995931
2012.0,2012.0,0.012164329
2013.0,2013.0,0.022757506
2014.0,2014.0,0.01805779
2015.0,2015.0,0.008209187
2016.0,2016.0,0.020211281
2017.0,2017.0,0.019173728
2018.0,2018.0,0.021394633
2019.0,2019.0,0.012121782
2020.0,2020.0,0.006130703
2021.0,2021.0,0.005115967
2022.0,2022.0,0.0077398573
2023.0,2023.0,0.008386875
2024.0,2024.0,0.001055101
2025.0,2025.0,0.002824006
2026.0,2026.0,6.019836E-4
2027.0,2027.0,1.4653675E-4
2028.0,2028.0,0.0021169353
2029.0,2029.0,0.0012015648
2030.0,2030.0,0.006951293
2031.0,2031.0,0.0075891525
2032.0,2032.0,0.0071363193
2033.0,2033.0,0.002198463
2034.0,2034.0,0.0010571149
2035.0,2035.0,0.0014280719
2036.0,2036.0,0.006114062
2037.0,2037.0,0.0012738187
2038.0,2038.0,6.4196746E-4
2039.0,2039.0,0.009267933
2040.0,2040.0,9.5152226E-4
2041.0,2041.0,0.010686719
2042.0,2042.0,9.825404E-4
2043.0,2043.0,2.4043368E-4
2044.0,2044.0,0.015979791
2045.0,2045.0,0.013694184
2046.0,2046.0,0.0019261601
2047.0,2047.0,8.538726E-4
2048.0,2048.0,0.013476851
2049.0,2049.0,0.016051754
2050.0,2050.0,0.0065447735
2051.0,2051.0,0.0142223025
2052.0,2052.0,0.011619388
2053.0,2053.0,0.0060619777
2054.0,2054.0,0.025655229
2055.0,2055.0,0.06351258
2056.0,2056.0,0.042606644
2057.0,2057.0,0.059477795
2058.0,2058.0,0.03303366
2059.0,2059.0,0.055716794
2060.0,2060.0,0.06788899
2061.0,2061.0,0.10620616
2062.0,2062.0,0.060594134
2063.0,2063.0,0.057937518
2064.0,2064.0,0.053149335
2065.0,2065.0,0.047156148
2066.0,2066.0,0.036847137
2067.0,2067.0,0.016782567
2068.0,2068.0,0.0072838175
2069.0,2069.0,0.011314741
2070.0,2070.0,0.076334596
2071.0,2071.0,0.051351923
2072.0,2072.0,0.037578605
2073.0,2073.0,0.026798261
2074.0,2074.0,0.004390967
2075.0,2075.0,0.007131585
2076.0,2076.0,0.005621014
2077.0,2077.0,0.00909939
2078.0,2078.0,0.011224912
2079.0,2079.0,0.038016707
2080.0,2080.0,0.040732414
2081.0,2081.0,0.013949174
2082.0,2082.0,0.008240536
2083.0,2083.0,0.025780061
2084.0,2084.0,0.021772541
2085.0,2085.0,0.023735983
2086.0,2086.0,0.031523682
2087.0,2087.0,0.030035952
2088.0,2088.0,0.055802554
2089.0,2089.0,0.027215963
2090.0,2090.0,0.09788176
2091.0,2091.0,0.040628828
2092.0,2092.0,0.074064665
2093.0,2093.0,0.27343005
2094.0,2094.0,0.30223972
2095.0,2095.0,0.3510798
2096.0,2096.0,0.5824837
2097.0,2097.0,0.52307653
2098.0,2098.0,0.48729834
2099.0,2099.0,0.53174084
2100.0,2100.0,0.31300056
2101.0,2101.0,0.5807463
2102.0,2102.0,0.6369492
2103.0,2103.0,0.563037
2104.0,2104.0,0.38742247
2105.0,2105.0,0.09741366
2106.0,2106.0,0.3497159
2107.0,2107.0,0.6298913
2108.0,2108.0,0.6586932
2109.0,2109.0,0.31044456
2110.0,2110.0,0.5204956
2111.0,2111.0,0.58028054
2112.0,2112.0,0.3613013
2113.0,2113.0,0.23221847
2114.0,2114.0,0.64011997
2115.0,2115.0,0.7182583
2116.0,2116.0,0.36332947
2117.0,2117.0,0.20351973
2118.0,2118.0,0.33176112
2119.0,2119.0,0.4401301
2120.0,2120.0,0.4674331
2121.0,2121.0,0.76073766
2122.0,2122.0,0.7746379
2123.0,2123.0,0.5044172
2124.0,2124.0,0.4530115
2125.0,2125.0,0.5192618
2126.0,2126.0,0.52690166
2127.0,2127.0,0.55726194
2128.0,2128.0,0.5326536
2129.0,2129.0,0.39930695
2130.0,2130.0,0.64962393
2131.0,2131.0,0.6265387
2132.0,2132.0,0.36286306
2133.0,2133.0,0.2866766
2134.0,2134.0,0.35610363
2135.0,2135.0,0.4659272
2136.0,2136.0,0.42682147
2137.0,2137.0,0.4201158
2138.0,2138.0,0.45357233
2139.0,2139.0,0.4397364
2140.0,2140.0,0.29738706
2141.0,2141.0,0.54732066
2142.0,2142.0,0.52049685
2143.0,2143.0,0.1664828
2144.0,2144.0,0.5662121
2145.0,2145.0,0.30646297
2146.0,2146.0,0.33790377
2147.0,2147.0,0.27754626
2148.0,2148.0,0.38784388
2149.0,2149.0,0.55412
2150.0,2150.0,0.33922935
2151.0,2151.0,0.49904144
2152.0,2152.0,0.4405845
2153.0,2153.0,0.49000856
2154.0,2154.0,0.47418058
2155.0,2155.0,0.38339397
2156.0,2156.0,0.4237423
2157.0,2157.0,0.43790737
2158.0,2158.0,0.3363397
2159.0,2159.0,0.3916065
2160.0,2160.0,0.22057894
2161.0,2161.0,0.301353
2162.0,2162.0,0.33018777
2163.0,2163.0,0.28690648
2164.0,2164.0,0.59709
2165.0,2165.0,0.09121328
2166.0,2166.0,0.25579837
2167.0,2167.0,0.07947434
2168.0,2168.0,0.13428403
2169.0,2169.0,0.32513866
2170.0,2170.0,0.48372933
2171.0,2171.0,0.5857128
2172.0,2172.0,0.13411112
2173.0,2173.0,0.33052927
2174.0,2174.0,0.2885328
2175.0,2175.0,0.46200383
2176.0,2176.0,0.39178577
2177.0,2177.0,0.43033856
2178.0,2178.0,0.4928505
2179.0,2179.0,0.23156142
2180.0,2180.0,0.30290636
2181.0,2181.0,0.3797604
2182.0,2182.0,0.44515434
2183.0,2183.0,0.33848137
2184.0,2184.0,0.4054169
2185.0,2185.0,0.4091182
2186.0,2186.0,0.27773762
2187.0,2187.0,0.314309
2188.0,2188.0,0.394953
2189.0,2189.0,0.7851701
2190.0,2190.0,0.79654485
2191.0,2191.0,0.23069626
2192.0,2192.0,0.41416562
2193.0,2193.0,0.51669616
2194.0,2194.0,0.4570835
2195.0,2195.0,0.4446267
2196.0,2196.0,0.32452938
2197.0,2197.0,0.43169534
2198.0,2198.0,0.3417685
2199.0,2199.0,0.46448773
2200.0,2200.0,0.2250521
2201.0,2201.0,0.20002607
2202.0,2202.0,0.49328175
2203.0,2203.0,0.58384436
2204.0,2204.0,0.40031365
2205.0,2205.0,0.064217
2206.0,2206.0,0.21328273
2207.0,2207.0,0.29323462
2208.0,2208.0,0.087724976
2209.0,2209.0,0.07525286
2210.0,2210.0,0.20717266
2211.0,2211.0,0.11511249
2212.0,2212.0,0.07096745
2213.0,2213.0,0.30771652
2214.0,2214.0,0.32353073
2215.0,2215.0,0.4387241
2216.0,2216.0,0.17313711
2217.0,2217.0,0.12755613
2218.0,2218.0,0.20201488
2219.0,2219.0,0.13958746
2220.0,2220.0,0.35632798
2221.0,2221.0,0.39384153
2222.0,2222.0,0.11561641
2223.0,2223.0,0.36087304
2224.0,2224.0,0.2684689
2225.0,2225.0,0.30107826
2226.0,2226.0,0.031442653
2227.0,2227.0,0.04916032
2228.0,2228.0,0.051103413
2229.0,2229.0,0.056653325
2230.0,2230.0,0.004421906
2231.0,2231.0,0.14687371
2232.0,2232.0,0.007872423
2233.0,2233.0,0.011553809
2234.0,2234.0,0.008927205
2235.0,2235.0,0.0186407
2236.0,2236.0,0.022358758
2237.0,2237.0,0.0070771505
2238.0,2238.0,0.016724773
2239.0,2239.0,0.016900882
