x,y,species cloglog values
1864.0,1864.0,0.59488016
1865.0,1865.0,0.62137455
1866.0,1866.0,0.6548936
1867.0,1867.0,0.52300185
1868.0,1868.0,0.5900446
1869.0,1869.0,0.5669416
1870.0,1870.0,0.5848936
1871.0,1871.0,0.57947606
1872.0,1872.0,0.537332
1873.0,1873.0,0.5587994
1874.0,1874.0,0.61539006
1875.0,1875.0,0.61061317
1876.0,1876.0,0.40657902
1877.0,1877.0,0.52377
1878.0,1878.0,0.53601056
1879.0,1879.0,0.4634158
1880.0,1880.0,0.09389491
1881.0,1881.0,0.3840068
1882.0,1882.0,0.077889554
1883.0,1883.0,0.6653239
1884.0,1884.0,0.14735326
1885.0,1885.0,0.48381105
1886.0,1886.0,0.6538214
1887.0,1887.0,0.52997166
1888.0,1888.0,0.39448166
1889.0,1889.0,0.64136684
1890.0,1890.0,0.62864727
1891.0,1891.0,0.5873259
1892.0,1892.0,0.55086863
1893.0,1893.0,0.6209239
1894.0,1894.0,0.6616067
1895.0,1895.0,0.6693176
1896.0,1896.0,0.64755833
1897.0,1897.0,0.6880891
1898.0,1898.0,0.7268107
1899.0,1899.0,0.70084906
1900.0,1900.0,0.57481885
1901.0,1901.0,0.4880518
1902.0,1902.0,0.5663262
1903.0,1903.0,0.536939
1904.0,1904.0,0.70119375
1905.0,1905.0,0.62287605
1906.0,1906.0,0.43391728
1907.0,1907.0,0.67617506
1908.0,1908.0,0.65482193
1909.0,1909.0,0.71617675
1910.0,1910.0,0.043550562
1911.0,1911.0,0.3431569
1912.0,1912.0,0.050989527
1913.0,1913.0,0.047947202
1914.0,1914.0,0.06369996
1915.0,1915.0,0.05420717
1916.0,1916.0,0.088191494
1917.0,1917.0,0.5185937
1918.0,1918.0,0.1162688
1919.0,1919.0,0.6149518
1920.0,1920.0,0.539022
1921.0,1921.0,0.0570325
1922.0,1922.0,0.093161955
1923.0,1923.0,0.14469834
1924.0,1924.0,0.21213195
1925.0,1925.0,0.014139187
1926.0,1926.0,0.2981491
1927.0,1927.0,0.06930618
1928.0,1928.0,0.08547213
1929.0,1929.0,0.07308297
1930.0,1930.0,0.07516606
1931.0,1931.0,0.046453036
1932.0,1932.0,0.07319037
1933.0,1933.0,0.07741614
1934.0,1934.0,0.053726446
